Claim_topic_id|Evidence_topic_id|Claim_text|Label|Evidence Label|Evidence_text|Article_topic_id|Reason
Claims_Electric_Vehicles_69|Evidence_Electric_Vehicles_417|Cheap electric cars are coming to Australia but it won't solve the root problem|N||What's more, waiting lists for vehicles are long and the purchase cost is still higher than many consumers are willing to pay.|Electric vehicles_8580|
Claims_Electric_Vehicles_69|Evidence_Electric_Vehicles_418|Cheap electric cars are coming to Australia but it won't solve the root problem|N||There's good news, however: Australian motorists have been promised more choice soon.|Electric vehicles_8580|
Claims_Electric_Vehicles_69|Evidence_Electric_Vehicles_419|Cheap electric cars are coming to Australia but it won't solve the root problem|N||Transport is Australia's third-largest  and fastest growing  source of greenhouse gas emissions.|Electric vehicles_8580|
Claims_Electric_Vehicles_69|Evidence_Electric_Vehicles_420|Cheap electric cars are coming to Australia but it won't solve the root problem|N||Most of Australia's vehicle fleet uses polluting fossil fuels.|Electric vehicles_8580|
Claims_Electric_Vehicles_70|Evidence_Electric_Vehicles_421|The Chinese are taking over South America for electric vechicle production|T||Chinese automaker BYD Co Ltd will start selling two new electric vehicle models in Brazil this month, betting on favorable political and environmental developments in Latin America's largest vehicle market, the company said.|Electric vehicles_8582|Chinese automaker BYD Co Ltd will start selling two new electric vehicle models in Brazil this month, betting on favorable political and environmental developments in Latin America's largest vehicle market, the company said.
Claims_Electric_Vehicles_70|Evidence_Electric_Vehicles_422|The Chinese are taking over South America for electric vechicle production|T||I believe now is the right time politically and environmentally for us to invest in building these new technologies in Brazil, BYD Americas President Stella Li said in an interview during the launch of the two SUV models on Wednesday.|Electric vehicles_8582|
Claims_Electric_Vehicles_70|Evidence_Electric_Vehicles_423|The Chinese are taking over South America for electric vechicle production|T||They will be imported until new factories to make them in the northeastern state of Bahia start operations.|Electric vehicles_8582|
Claims_Electric_Vehicles_70|Evidence_Electric_Vehicles_424|The Chinese are taking over South America for electric vechicle production|T||But it will be a very challenging process and we need a government that has an open mind for technology to grow here, Li added.|Electric vehicles_8582|
Claims_Electric_Vehicles_70|Evidence_Electric_Vehicles_425|The Chinese are taking over South America for electric vechicle production|T||"President-elect Luiz Inacio Lula da Silva, who takes office on Jan. 1, has promised to overhaul Brazil's environmental policies, and his program for the election he won in October calls for industries focused on a ""green economy"" and the need to modernize the auto industry with hybrid."|Electric vehicles_8582|
Claims_Electric_Vehicles_70|Evidence_Electric_Vehicles_426|The Chinese are taking over South America for electric vechicle production|T||The Bahia government said BYD would build electric bus and truck chassis, as well as electric cars and hybrids at three plants with an investment of 3 billion reais ($550 million), and also process Brazilian lithium for vehicle batteries for export to China.|Electric vehicles_8582|
Claims_Electric_Vehicles_71|Evidence_Electric_Vehicles_427|Myanmar is encouraging electric vehicle usage|T||Myanmar imposed zero tariffs on electric vehicle imports, the state-run media cited the Ministry of Planning and Finance.|Electric vehicles_8594|Myanmar imposed zero tariffs on electric vehicle imports, the state-run media cited the Ministry of Planning and Finance.
Claims_Electric_Vehicles_71|Evidence_Electric_Vehicles_428|Myanmar is encouraging electric vehicle usage|T||However, Myanmar takes a BIG step to encourage EV usage in the country.|Electric vehicles_8594|
Claims_Electric_Vehicles_71|Evidence_Electric_Vehicles_429|Myanmar is encouraging electric vehicle usage|T||According to the Ministry, the customs tariffs on Battery Electric Vehicles (BEVs) imported under Completely Built-Up, Completely Knocked Down and Semi-Knocked Down was to be reduced to zero until March 31, 2023, Xinhua news agency reported.|Electric vehicles_8594|
Claims_Electric_Vehicles_71|Evidence_Electric_Vehicles_430|Myanmar is encouraging electric vehicle usage|T||The zero-tariff granted BEVs included road tractors, passenger vehicles, trucks, three-wheeler vehicles, electric motorcycles, electric bicycles, ambulances, prison vans, and hearses, it added.|Electric vehicles_8594|
Claims_Electric_Vehicles_71|Evidence_Electric_Vehicles_431|Myanmar is encouraging electric vehicle usage|T||The accessories and spare parts for BEVs, approved by the Ministry of Electric Power and the Ministry of Industry, were also to be granted zero-tariff treatment, the statement said.|Electric vehicles_8594|
Claims_Electric_Vehicles_71|Evidence_Electric_Vehicles_432|Myanmar is encouraging electric vehicle usage|T||More foreign EV companies were coming and introducing their brands to the Myanmar market, as the country was encouraging the use of electric vehicles, according to the media report.|Electric vehicles_8594|
Claims_Electric_Vehicles_72|Evidence_Electric_Vehicles_433|$2 million Rimac Nevera claims top speed record for electric cars at 256 mph|T||The 1,914 horsepower Croatian supercar has claimed the top speed record for electric production cars at 256 mph, or 412 kph.|Electric vehicles_8607|The 1,914 horsepower Croatian supercar has claimed the top speed record for electric production cars at 256 mph, or 412 kph.
Claims_Electric_Vehicles_72|Evidence_Electric_Vehicles_434|$2 million Rimac Nevera claims top speed record for electric cars at 256 mph|T||Miro Zrn_evi_, Rimac's chief test and development driver, was behind the wheel for the attempt, which was verified by onboard equipment, but was not done under official sanction by Guinness Records or another record-keeping authority.|Electric vehicles_8607|
Claims_Electric_Vehicles_72|Evidence_Electric_Vehicles_435|$2 million Rimac Nevera claims top speed record for electric cars at 256 mph|T||The two-seat hypercars features an active suspension and adjustable rear wing that were set into a streamlined top speed, V-MAX mode for the run.|Electric vehicles_8607|
Claims_Electric_Vehicles_72|Evidence_Electric_Vehicles_436|$2 million Rimac Nevera claims top speed record for electric cars at 256 mph|T||Simply achieving that alone in a road car is incredibly complex, but in Nevera we have created a car that can travel long distances on a single charge, can tackle tight and twisting race tracks and can drift as well as break straight-line speed records, both for acceleration and V-MAX.The two-seat car features four electric motors.|Electric vehicles_8607|
Claims_Electric_Vehicles_72|Evidence_Electric_Vehicles_437|$2 million Rimac Nevera claims top speed record for electric cars at 256 mph|T|||Electric vehicles_8607|
Claims_Electric_Vehicles_72|Evidence_Electric_Vehicles_438|$2 million Rimac Nevera claims top speed record for electric cars at 256 mph|T|||Electric vehicles_8607|
Claims_Electric_Vehicles_73|Evidence_Electric_Vehicles_439|Toyota will eventually bring electric vehicles into India|T||Vikram Kirloskar, the vice chairman of Toyota Kirloskar Motor, said on Friday that the automaker will bring electric vehicles into India in future, but at the moment it is focusing on hybrid vehicles keeping in mind the objective of meeting holistic carbon reduction.|Electric vehicles_8871|Vikram Kirloskar, the vice chairman of Toyota Kirloskar Motor, said on Friday that the automaker will bring electric vehicles into India in future, but at the moment it is focusing on hybrid vehicles keeping in mind the objective of meeting holistic carbon reduction.
Claims_Electric_Vehicles_73|Evidence_Electric_Vehicles_440|Toyota will eventually bring electric vehicles into India|T||Speaking to news agency PTI, Kirloskar said I think the country's objective is to reduce carbon (emission).|Electric vehicles_8871|
Claims_Electric_Vehicles_73|Evidence_Electric_Vehicles_441|Toyota will eventually bring electric vehicles into India|T||You have to look at it holistically and (on a) scientific basis and that's what we are doing.|Electric vehicles_8871|
Claims_Electric_Vehicles_73|Evidence_Electric_Vehicles_442|Toyota will eventually bring electric vehicles into India|T||This was in response to Toyota's strategy of focussing on hybrid vehicles at a time when electric vehicles have started gaining traction in the country.|Electric vehicles_8871|
Claims_Electric_Vehicles_73|Evidence_Electric_Vehicles_443|Toyota will eventually bring electric vehicles into India|T||Kirloskar also said that considering the low level of energy sources in India, electric vehicles do not necessarily serve the purpose of reducing carbon emissions.|Electric vehicles_8871|
Claims_Electric_Vehicles_73|Evidence_Electric_Vehicles_444|Toyota will eventually bring electric vehicles into India|T||Citing a study conducted by Nature which measured the end-to-end emission on the basis of the source of power in the country, Kirloskar said, The only place where as per that (study) the electric car has lower carbon emission than a pure ICE (internal combustion engine) is in the North East where it's hydropower.|Electric vehicles_8871|
Claims_Electric_Vehicles_74|Evidence_Electric_Vehicles_445|Building an electric car produces the same amount of carbon as burning petrol for 2.5 years|N||So, applying that estimate to a 100kWh Tesla model S car battery  (most electric car batteries are muchsmallerthan this) would release the equivalent of about 7,300 kg of CO2|Electric vehicles_8882|So, applying that estimate to a 100kWh Tesla model S car battery  (most electric car batteries are muchsmallerthan this) would release the equivalent of about 7,300 kg of CO2
Claims_Electric_Vehicles_74|Evidence_Electric_Vehicles_446|Building an electric car produces the same amount of carbon as burning petrol for 2.5 years|N||This 7,300 kg of CO2 is about the same amount released by burning 3,050 litres of petrol, or about two-and-a-half year's worth for Irish drivers, an estimate derived from 2022 figures|Electric vehicles_8882|
Claims_Electric_Vehicles_74|Evidence_Electric_Vehicles_447|Building an electric car produces the same amount of carbon as burning petrol for 2.5 years|N||So, if we were to account for just the battery alone, we might say: a petrol-powered car has a lower initial environmental cost than a battery-powered vehicle, but due to fuel emissions, this breaks even sometime after two years, and thereafter causes more damage to the environment.|Electric vehicles_8882|
Claims_Electric_Vehicles_74|Evidence_Electric_Vehicles_448|Building an electric car produces the same amount of carbon as burning petrol for 2.5 years|N||They don't take into account the considerable amounts of emissions released in drilling, refining and transporting fuel such as petrol before it is put into a car.|Electric vehicles_8882|
Claims_Electric_Vehicles_74|Evidence_Electric_Vehicles_449|Building an electric car produces the same amount of carbon as burning petrol for 2.5 years|N||Nor do they consider other differences in how electric cars and fuel-powered cars are built.|Electric vehicles_8882|
Claims_Electric_Vehicles_74|Evidence_Electric_Vehicles_450|Building an electric car produces the same amount of carbon as burning petrol for 2.5 years|N||Nor do they take into account the carbon cost of the energy used to power electric cars taken from the electrical grid.|Electric vehicles_8882|
Claims_Electric_Vehicles_75|Evidence_Electric_Vehicles_451|Electric planes have potential to revolutionize air travel|T||He wants to focus on an area that the push for electrification has barely touched so far: flight.|Electric vehicles_8921|He wants to focus on an area that the push for electrification has barely touched so far: flight.
Claims_Electric_Vehicles_75|Evidence_Electric_Vehicles_452|Electric planes have potential to revolutionize air travel|T||The best way to do that, he says, is by electrifying airplanes.|Electric vehicles_8921|
Claims_Electric_Vehicles_75|Evidence_Electric_Vehicles_453|Electric planes have potential to revolutionize air travel|T||And like other next-generation battery concepts, Cuberg's cells will be more expensive than commonplace lithium-ion cells, at least at first.|Electric vehicles_8921|
Claims_Electric_Vehicles_75|Evidence_Electric_Vehicles_454|Electric planes have potential to revolutionize air travel|T||But where Wang differs is in his idea for the best way to overcome that barrier and bring his technology to the mainstream.|Electric vehicles_8921|
Claims_Electric_Vehicles_75|Evidence_Electric_Vehicles_455|Electric planes have potential to revolutionize air travel|T||Cuberg is betting on what are known as lithium metal batteries to do the job.|Electric vehicles_8921|
Claims_Electric_Vehicles_75|Evidence_Electric_Vehicles_456|Electric planes have potential to revolutionize air travel|T||Instead of using graphite for the battery's anode, as most conventional lithium-ion batteries do, Cuberg's batteries use solid lithium, which Wang says results in much higher performance: 70% more energy per unit of weight and volume compared to the best lithium-ion batteries available today, which means electric planes could go a lot farther, and be a lot more useful.|Electric vehicles_8921|
Claims_Electric_Vehicles_76|Evidence_Electric_Vehicles_457|Volvo has build a seven seat SUV, and it's all electric|T||Volvo EX90Volvo has revealed the brand's latest electric vehicle - a seven-seater, all-electric SUV.|Electric vehicles_8954|Volvo EX90Volvo has revealed the brand's latest electric vehicle - a seven-seater, all-electric SUV.
Claims_Electric_Vehicles_76|Evidence_Electric_Vehicles_458|Volvo has build a seven seat SUV, and it's all electric|T||The Volvo EX90 was revealed earlier this month and will be built in the USA starting next year and later also in China.|Electric vehicles_8954|
Claims_Electric_Vehicles_76|Evidence_Electric_Vehicles_459|Volvo has build a seven seat SUV, and it's all electric|T||The Volvo EX90 is described as a stylish family car with modern proportions, combined with cutting-edge technology in core computing, connectivity and electrification to optimise safety, efficiency and aesthetics.|Electric vehicles_8954|
Claims_Electric_Vehicles_76|Evidence_Electric_Vehicles_460|Volvo has build a seven seat SUV, and it's all electric|T||It's fully electric with a range of up to 600 kilometres on a single charge, designed to further raise our safety standards, the first Volvo car to be truly defined by its software and part of a wider ecosystem, connecting to your home and your other devices.|Electric vehicles_8954|
Claims_Electric_Vehicles_76|Evidence_Electric_Vehicles_461|Volvo has build a seven seat SUV, and it's all electric|T||The Volvo EX90 is the start of something new for Volvo Cars in many ways.|Electric vehicles_8954|
Claims_Electric_Vehicles_76|Evidence_Electric_Vehicles_462|Volvo has build a seven seat SUV, and it's all electric|T||Volvo has confirmed that the standard of safety in the Volvo EX90 is also higher than any Volvo car before it.|Electric vehicles_8954|
Claims_Electric_Vehicles_77|Evidence_Electric_Vehicles_463|Electric vehicles are less reliable than other types of car|T|| A new survey by Consumer Reports finds hybrid cars have the highest reliability.|Electric vehicles_9039| A new survey by Consumer Reports finds hybrid cars have the highest reliability.
Claims_Electric_Vehicles_77|Evidence_Electric_Vehicles_464|Electric vehicles are less reliable than other types of car|T||The results for electric vehicles was much worse.|Electric vehicles_9039|
Claims_Electric_Vehicles_77|Evidence_Electric_Vehicles_465|Electric vehicles are less reliable than other types of car|T||Interestingly, the issues with EVs do not generally involve the drivetrains themselves; rather, the electronic aids on board.|Electric vehicles_9039|
Claims_Electric_Vehicles_77|Evidence_Electric_Vehicles_466|Electric vehicles are less reliable than other types of car|T||The top two spots in the CU Brand Reliability Rankings haven't changed from last yearin fact, have widened the their lead.|Electric vehicles_9039|
Claims_Electric_Vehicles_77|Evidence_Electric_Vehicles_467|Electric vehicles are less reliable than other types of car|T||The cutting-edge electronic aids on board are a big part of the problem.|Electric vehicles_9039|
Claims_Electric_Vehicles_77|Evidence_Electric_Vehicles_468|Electric vehicles are less reliable than other types of car|T||Jake Fisher, senior director of auto testing at CU, told Autoweek, EVs in general are not very reliable.|Electric vehicles_9039|
Claims_Electric_Vehicles_78|Evidence_Electric_Vehicles_469|The Use Of Lithium-Ion Batteries Is A key Trend In The Electric Vehicle (EV) Batteries Market|T|| The companies operating in electric vehicle (EV) batteries market are adopting lithium-ion batteries because of their advantages such as high energy density in the rechargeable-battery market, making them easier and faster to charge and long-lasting.|Electric vehicles_9056| The companies operating in electric vehicle (EV) batteries market are adopting lithium-ion batteries because of their advantages such as high energy density in the rechargeable-battery market, making them easier and faster to charge and long-lasting.
Claims_Electric_Vehicles_78|Evidence_Electric_Vehicles_470|The Use Of Lithium-Ion Batteries Is A key Trend In The Electric Vehicle (EV) Batteries Market|T||These batteries also need low maintenance and have no memory effect, which causes batteries to underperform after repeated partial discharge and charge cycles.|Electric vehicles_9056|
Claims_Electric_Vehicles_78|Evidence_Electric_Vehicles_471|The Use Of Lithium-Ion Batteries Is A key Trend In The Electric Vehicle (EV) Batteries Market|T||Lithium-ion batteries are ideal for electric vehicles due to their high performance and long shelf life.|Electric vehicles_9056|
Claims_Electric_Vehicles_78|Evidence_Electric_Vehicles_472|The Use Of Lithium-Ion Batteries Is A key Trend In The Electric Vehicle (EV) Batteries Market|T||The global electric vehicle (EV) batteries market size market grew from $23.74 billion in 2021 to $25.43 billion in 2022 at a compound annual growth rate (CAGR) of 7.1%.|Electric vehicles_9056|
Claims_Electric_Vehicles_78|Evidence_Electric_Vehicles_473|The Use Of Lithium-Ion Batteries Is A key Trend In The Electric Vehicle (EV) Batteries Market|T||EV batteries need rare earth metals such as lithium, cobalt, and nickel, which are not readily available.|Electric vehicles_9056|
Claims_Electric_Vehicles_78|Evidence_Electric_Vehicles_474|The Use Of Lithium-Ion Batteries Is A key Trend In The Electric Vehicle (EV) Batteries Market|T||The metals have to be mined and processed to be used in EV batteries.|Electric vehicles_9056|
Claims_Electric_Vehicles_79|Evidence_Electric_Vehicles_475|Tires made for regular petrol cars don't work as well on electric cars.|T||Usually these are special versions of a brand's normal tire, tweaked to provide lower rolling resistance.|Electric vehicles_9059|Usually these are special versions of a brand's normal tire, tweaked to provide lower rolling resistance.
Claims_Electric_Vehicles_79|Evidence_Electric_Vehicles_476|Tires made for regular petrol cars don't work as well on electric cars.|T||These tires are designed specifically for EVs, which are heavier, more powerful, and quieter than cars powered by internal combustion engines.|Electric vehicles_9059|
Claims_Electric_Vehicles_79|Evidence_Electric_Vehicles_477|Tires made for regular petrol cars don't work as well on electric cars.|T||If you replace the tires on an electric vehicle with standard ones made for any ordinary car, you will see a big drop in range.|Electric vehicles_9059|
Claims_Electric_Vehicles_79|Evidence_Electric_Vehicles_478|Tires made for regular petrol cars don't work as well on electric cars.|T||In particular, they offer lower rolling resistance than normal tires, which means they create less friction when rolling over the ground.|Electric vehicles_9059|
Claims_Electric_Vehicles_79|Evidence_Electric_Vehicles_479|Tires made for regular petrol cars don't work as well on electric cars.|T||Tire rubber can have all sorts of characteristics; some compounds create more grip, some wear less over time, and some are better on wet surfaces.|Electric vehicles_9059|
Claims_Electric_Vehicles_79|Evidence_Electric_Vehicles_480|Tires made for regular petrol cars don't work as well on electric cars.|T||Independent testing has shown these EV-specific tires require 10 fewer feet to brake from 50 miles per hour than standard OEM tires.|Electric vehicles_9059|
Claims_Electric_Vehicles_80|Evidence_Electric_Vehicles_481|Biodiesel in question as electric  vehicles grow in popularity|T||However, some South Dakotans are growing concerned about ethanol's future considering the rising popularity of electric vehicles.|Electric vehicles_9062|However, some South Dakotans are growing concerned about ethanol's future considering the rising popularity of electric vehicles.
Claims_Electric_Vehicles_80|Evidence_Electric_Vehicles_482|Biodiesel in question as electric  vehicles grow in popularity|T||The state's electric vehicle (EV) fast charging plan was just approved by the Biden Administration.|Electric vehicles_9062|
Claims_Electric_Vehicles_80|Evidence_Electric_Vehicles_483|Biodiesel in question as electric  vehicles grow in popularity|T||General Motors announced it would phase out gas-powered vehicles by 2035.Former South Dakota Sen. Tom Daschle, the co-founder of a bipartisan political strategy group, spearheaded legislation to create the nation's ethanol industry.|Electric vehicles_9062|
Claims_Electric_Vehicles_80|Evidence_Electric_Vehicles_484|Biodiesel in question as electric  vehicles grow in popularity|T||That means younger farmers need to be prepared for the economy of the future.  |Electric vehicles_9062|
Claims_Electric_Vehicles_80|Evidence_Electric_Vehicles_485|Biodiesel in question as electric  vehicles grow in popularity|T||Doug Sombke, president of the South Dakota Farmers Union said he's concerned about the stability of the state's ethanol market.|Electric vehicles_9062|
Claims_Electric_Vehicles_80|Evidence_Electric_Vehicles_486|Biodiesel in question as electric  vehicles grow in popularity|T||Congress passed the law requiring a certain volume of ethanol to be mixed into the nation's fuel supply.|Electric vehicles_9062|
Claims_Electric_Vehicles_81|Evidence_Electric_Vehicles_487|Electric vehicles are starting to go mainstream in the United States |T||Battery-powered cars now make up the fastest-growing segment of the auto market|Electric vehicles_9053|Battery-powered cars now make up the fastest-growing segment of the auto market
Claims_Electric_Vehicles_81|Evidence_Electric_Vehicles_488|Electric vehicles are starting to go mainstream in the United States |T||But electric vehicles' share of new vehicle sales almost doubled in the first nine months of the year, to 5.6% from 2.9% in the same period in 2021, according to Cox.|Electric vehicles_9053|
Claims_Electric_Vehicles_81|Evidence_Electric_Vehicles_489|Electric vehicles are starting to go mainstream in the United States |T||Electric vehicles are now becoming popular in places other than where they took off, including California, where 39% of all U.S. electric vehicles were registered as of June, according to data from the Department of Energy.|Electric vehicles_9053|
Claims_Electric_Vehicles_81|Evidence_Electric_Vehicles_490|Electric vehicles are starting to go mainstream in the United States |T||Registrations outside California jumped 50% in 2021, compared with a 32% increase in the state.|Electric vehicles_9053|
Claims_Electric_Vehicles_81|Evidence_Electric_Vehicles_491|Electric vehicles are starting to go mainstream in the United States |T||The first wave of people who bought electric cars tended to be affluent, environmentally aware technology enthusiasts who lived in California.|Electric vehicles_9053|
Claims_Electric_Vehicles_81|Evidence_Electric_Vehicles_492|Electric vehicles are starting to go mainstream in the United States |T||Electric vehicles are starting to go mainstream in the United States after making earlier inroads into the mass markets in China and Europe.|Electric vehicles_9053|
Claims_Electric_Vehicles_82|Evidence_Electric_Vehicles_493|Rwanda's electric vehicle push has a faltering start|T||A key part of the plan is to cut greenhouse gas emissions and reduce the nation's dependence on imported fossil fuels, which account for 40% of the country's foreign exchange expenditure.|Electric vehicles_9018|A key part of the plan is to cut greenhouse gas emissions and reduce the nation's dependence on imported fossil fuels, which account for 40% of the country's foreign exchange expenditure.
Claims_Electric_Vehicles_82|Evidence_Electric_Vehicles_494|Rwanda's electric vehicle push has a faltering start|T||Electric cars, their spare parts, batteries and charging station equipment have been exempted from VAT, import and excise duties.|Electric vehicles_9018|
Claims_Electric_Vehicles_82|Evidence_Electric_Vehicles_495|Rwanda's electric vehicle push has a faltering start|T||Meanwhile, electric vehicles can be charged at a heavily subsidised electricity tariff.|Electric vehicles_9018|
Claims_Electric_Vehicles_82|Evidence_Electric_Vehicles_496|Rwanda's electric vehicle push has a faltering start|T||First proposed in around 2019, but held-up by the Covid pandemic, the incentives came into effect in April 2021.Germany's Volkswagen was one of the first beneficiaries of the government strategy.|Electric vehicles_9018|
Claims_Electric_Vehicles_82|Evidence_Electric_Vehicles_497|Rwanda's electric vehicle push has a faltering start|T||However, three years later, only 20 of the cars are on the road and they have been removed from the ride-hailing service.|Electric vehicles_9018|
Claims_Electric_Vehicles_82|Evidence_Electric_Vehicles_498|Rwanda's electric vehicle push has a faltering start|T||The unevenness in road infrastructure and the height of speed-bumps turned out to be too challenging for the e-Golf, which has a relatively low ground clearance, says Allan Kweli, head of operations at Volkswagen Mobility Solutions Rwanda.|Electric vehicles_9018|
Claims_Electric_Vehicles_83|Evidence_Electric_Vehicles_499|Hyundai Ioniq 5 EV now ready for India|N||The Hyundai Ioniq 5 is already on sale in many western countries and is the foundation on which the company is balancing its all-electric push in a fast-changing personal mobility space.|Electric vehicles_9042|The Hyundai Ioniq 5 is already on sale in many western countries and is the foundation on which the company is balancing its all-electric push in a fast-changing personal mobility space.
Claims_Electric_Vehicles_83|Evidence_Electric_Vehicles_500|Hyundai Ioniq 5 EV now ready for India|N|| Hyundai Motor India on Tuesday announced that its much-awaited Ioniq 5 is set for its India launch and that bookings for the electric vehicle (EV) will open from December 20 onwards.|Electric vehicles_9042|
Claims_Electric_Vehicles_83|Evidence_Electric_Vehicles_501|Hyundai Ioniq 5 EV now ready for India|N||Based on the e-GMP or Electric Global Modular Platform architecture, the Ioniq 5 is offered with two battery packs in most markets where available.|Electric vehicles_9042|
Claims_Electric_Vehicles_83|Evidence_Electric_Vehicles_502|Hyundai Ioniq 5 EV now ready for India|N||There are 58 kWh and 72.6 kWh battery packs in both RWD or AWD configurations.|Electric vehicles_9042|
Claims_Electric_Vehicles_83|Evidence_Electric_Vehicles_503|Hyundai Ioniq 5 EV now ready for India|N||With the smaller 58 kWh battery pack, the Ioniq 5 claims to go around 385 kms while with the 72.6 kWh battery pack, it can go for around 480 kms.|Electric vehicles_9042|
Claims_Electric_Vehicles_83|Evidence_Electric_Vehicles_504|Hyundai Ioniq 5 EV now ready for India|N||The battery pack can be charged from 0 to 80 per cent in 18 minutes while using a 350 kW DC fast charger.|Electric vehicles_9042|
Claims_Electric_Vehicles_84|Evidence_Electric_Vehicles_505|Electric vehicles are less reliable because of newer technologies|T|| Electric vehicles are among the least reliable cars and trucks in the automotive industry today, according to Consumer Reports rankings released Tuesday.|Electric vehicles_8803| Electric vehicles are among the least reliable cars and trucks in the automotive industry today, according to Consumer Reports rankings released Tuesday.
Claims_Electric_Vehicles_84|Evidence_Electric_Vehicles_506|Electric vehicles are less reliable because of newer technologies|T||When compared with hybrid and gas-powered cars and trucks, electric vehicles powered entirely by batteries were the worst-performing segment, aside from traditional full-size pickup trucks, according to Consumer Reports.|Electric vehicles_8803|
Claims_Electric_Vehicles_84|Evidence_Electric_Vehicles_507|Electric vehicles are less reliable because of newer technologies|T||Reliability issues with electric vehicles were expected, since most automakers, with the exception of early EV leader Tesla, launched fully electric models in recent years, said Jake Fisher, senior director of auto testing at Consumer Reports.|Electric vehicles_8803|
Claims_Electric_Vehicles_84|Evidence_Electric_Vehicles_508|Electric vehicles are less reliable because of newer technologies|T||Since electric car buyers tend to be tech-loving early adopters, automakers also pack the models with a host of other features, which could also lead to problems.|Electric vehicles_8803|
Claims_Electric_Vehicles_84|Evidence_Electric_Vehicles_509|Electric vehicles are less reliable because of newer technologies|T||The automakers are using EVs as a technological testbed for whatever new technology they want to try out, Fisher told CNBC.|Electric vehicles_8803|
Claims_Electric_Vehicles_84|Evidence_Electric_Vehicles_510|Electric vehicles are less reliable because of newer technologies|T||By having all this new technology, there's a lot of potential problems with them.|Electric vehicles_8803|
Claims_Electric_Vehicles_85|Evidence_Electric_Vehicles_511|If Congress approves a spending bill, electric vehicles may become more affordable due to provisions such as up to $7,500 in federal tax credits for EV buyers and the removal of a cap limiting tax credits to 200,000 vehicles per manufacturer.|T||Details: In the current version of the bill, EV buyers can earn up to $7,500 in federal tax credits on North American-built vehicles, but only if the battery minerals are mined in the U.S., or in a trade partner country, and the battery is largely built in North America.|Electric_vehicles_8542|In the current version of the bill, EV buyers can earn up to $7,500 in federal tax credits on North American-built vehicles, but only if the battery minerals are mined in the U.S., or in a trade partner country, and the battery is largely built in North America.
Claims_Electric_Vehicles_85|Evidence_Electric_Vehicles_512|If Congress approves a spending bill, electric vehicles may become more affordable due to provisions such as up to $7,500 in federal tax credits for EV buyers and the removal of a cap limiting tax credits to 200,000 vehicles per manufacturer.|T||(That means cars like the popular Mexico-built Ford Mustang Mach-E would qualify.)The bill would also remove a cap limiting tax credits to 200,000 vehicles per manufacturer, which would have put early leaders like Tesla, GM and Nissan at a disadvantage.|Electric_vehicles_8542|
Claims_Electric_Vehicles_85|Evidence_Electric_Vehicles_513|If Congress approves a spending bill, electric vehicles may become more affordable due to provisions such as up to $7,500 in federal tax credits for EV buyers and the removal of a cap limiting tax credits to 200,000 vehicles per manufacturer.|T||Illustration: Gabriella Turrisi/AxiosElectric vehicles could become a lot more affordable if Congress approves a spending bill that features sweeping climate provisions, among other components.|Electric_vehicles_8542|
Claims_Electric_Vehicles_85|Evidence_Electric_Vehicles_514|If Congress approves a spending bill, electric vehicles may become more affordable due to provisions such as up to $7,500 in federal tax credits for EV buyers and the removal of a cap limiting tax credits to 200,000 vehicles per manufacturer.|T||There's also money in the bill to encourage U.S. manufacturing of EV batteries, components and minerals, in line with the Biden administration's efforts to build a domestic EV supply chain.|Electric_vehicles_8542|
Claims_Electric_Vehicles_85|Evidence_Electric_Vehicles_515|If Congress approves a spending bill, electric vehicles may become more affordable due to provisions such as up to $7,500 in federal tax credits for EV buyers and the removal of a cap limiting tax credits to 200,000 vehicles per manufacturer.|T||EVs' up-front costs are still too high for many buyers, despite their lower long-term cost of ownership.|Electric_vehicles_8542|
Claims_Electric_Vehicles_85|Evidence_Electric_Vehicles_516|If Congress approves a spending bill, electric vehicles may become more affordable due to provisions such as up to $7,500 in federal tax credits for EV buyers and the removal of a cap limiting tax credits to 200,000 vehicles per manufacturer.|T||Some climate activists worry that tying tax credits to a domestic supply chain that doesn't yet exist could actually limit their effectiveness, reports E&E News.|Electric_vehicles_8542|
Claims_Electric_Vehicles_86|Evidence_Electric_Vehicles_517|From 2025, electric vehicles will no longer be exempt from vehicle excise duty, according to the chancellor, with the aim of making the motoring tax system fairer as half of all new vehicles are expected to be electric by then.|T||"Mr Hunt said: ""Because the OBR (Office for Budget Responsibility) forecasts half of all new vehicles will be electric by 2025, to make our motoring tax system fairer I've decided that from then, electric vehicles will no longer be exempt from vehicle excise duty."|Electric_vehicles_8543|"Chancellor said: ""Because the OBR (Office for Budget Responsibility) forecasts half of all new vehicles will be electric by 2025, to make our motoring tax system fairer I've decided that from then, electric vehicles will no longer be exempt from vehicle excise duty."""
Claims_Electric_Vehicles_86|Evidence_Electric_Vehicles_518|From 2025, electric vehicles will no longer be exempt from vehicle excise duty, according to the chancellor, with the aim of making the motoring tax system fairer as half of all new vehicles are expected to be electric by then.|T||"RAC head of policy Nicholas Lyes said: ""After many years of paying no car tax at all, it's probably fair the government gets owners of electric vehicles to start contributing to the upkeep of major roads from 2025.""Vehicle excise duty rates are unlikely to be a defining reason for vehicle choice, so we don't expect this tax change to have much of an effect on dampening the demand for electric vehicles given the many other cost benefits of running one."|Electric_vehicles_8543|
