Claim_topic_id,Evidence_topic_id,Claim_text,Label,Evidence Label,Evidence_text,Article_topic_id,Old Reason,Reason
115,E_4,Australia recommends a fifth vaccine dose,F,,fifth vaccine dose has not been recommended by the Australian Technical Advisory Group of Immunisation [Atagi] ,covid vaccine_4105,Australian health authorities have recommended against getting a fifth COVID-19 vaccine shot,
115,E_5,Australia recommends a fifth vaccine dose,F,,"This was part of the evidence that led to Atagi’s decision not to recommend a fifth vaccine dose, he said",covid vaccine_4105,Australian health authorities have recommended against getting a fifth COVID-19 vaccine shot,
115,E_6,Australia recommends a fifth vaccine dose,F,,Young Australians have been left doctor-shopping for health professionals willing to flout the rules and give them a fourth Covid vaccination.,covid vaccine_4260,Australian health authorities have recommended against getting a fifth COVID-19 vaccine shot,
116,E_1,People with heart disease suffer less severely if they catch Covid-19,F,,"Those at higher risk of serious symptoms from Covid-19 and flu include people with lung problems including asthma or chronic obstructive pulmonary disorder, people with heart disease, chronic kidney or liver disease, cancer, a weakened immune system or people who have had a stroke or those living with dementia.",covid vaccine_4100,People with heart disease are more likely to have serious symptoms if they catch Covid-19,People with heart disease are more likely to have serious symptoms if they catch Covid-19
116,E_2,People with heart disease suffer less severely if they catch Covid-20,F,,These individuals may suffer more severely if they catch either flu or Covid-19,covid vaccine_4100,People with heart disease are more likely to have serious symptoms if they catch Covid-19,
116,E_3,People with heart disease suffer less severely if they catch Covid-21,F,,"It found that if a person caught Covid after having had it before they were more likely to have issues with their lungs, heart, brain, blood, muscles and digestive system than if they never had the infection before.",covid vaccine_4118,People with heart disease are more likely to have serious symptoms if they catch Covid-19,
116,E_4,People with heart disease suffer less severely if they catch Covid-22,F,,"Researchers found that lung problems were three-and-a-half times more likely, heart problems three times more likely and brain issues one-and-a-half times more likely in people who had multiple infections from the virus",covid vaccine_4118,People with heart disease are more likely to have serious symptoms if they catch Covid-19,
116,E_5,People with heart disease suffer less severely if they catch Covid-23,F,,"Some of the medical conditions that increased patients’ susceptibility to COVID-19 included cardiovascular risk factors or disease, immunocompromised state, and cancers.",covid vaccine_4126,People with heart disease are more likely to have serious symptoms if they catch Covid-19,
116,E_6,People with heart disease suffer less severely if they catch Covid-24,F,,"more vulnerable to severe disease, including diabetes, heart disease",covid vaccine_4209,People with heart disease are more likely to have serious symptoms if they catch Covid-19,
117,E_1,People with cancer suffer less severely if they catch Covid-19,F,,"Those at higher risk of serious symptoms from Covid-19 and flu include people with lung problems including asthma or chronic obstructive pulmonary disorder, people with heart disease, chronic kidney or liver disease, cancer, a weakened immune system or people who have had a stroke or those living with dementia.",covid vaccine_4100,People with cancer may have more serious symptoms from Covid-19,People with cancer may have more serious symptoms from Covid-19
117,E_2,People with cancer suffer less severely if they catch Covid-20,F,,These individuals may suffer more severely if they catch either flu or Covid-19,covid vaccine_4100,People with cancer may have more serious symptoms from Covid-19,
117,E_3,People with cancer suffer less severely if they catch Covid-21,F,,"It found that if a person caught Covid after having had it before they were more likely to have issues with their lungs, heart, brain, blood, muscles and digestive system than if they never had the infection before.",covid vaccine_4118,People with cancer may have more serious symptoms from Covid-19,
117,E_4,People with cancer suffer less severely if they catch Covid-22,F,,"Some of the medical conditions that increased patients’ susceptibility to COVID-19 included cardiovascular risk factors or disease, immunocompromised state, and cancers.",covid vaccine_4126,People with cancer may have more serious symptoms from Covid-19,
117,E_5,People with cancer suffer less severely if they catch Covid-23,F,,Many patients with hematological malignancies remain at an increased risk for COVID-19 due to the nature of their illness and/or current treatments. ,covid vaccine_4126,People with cancer may have more serious symptoms from Covid-19,
117,E_6,People with cancer suffer less severely if they catch Covid-24,F,,"We saw almost 300% increase in cancer over the five-year average,",covid vaccine_4211,People with cancer may have more serious symptoms from Covid-19,
118,E_1,Government will not buy AFC Agro Covid vaccine,T,,AFC Agro Biotech has claimed that the government would buy two crore doses of the Covid-19 vaccine from the company but the health ministry said it has no such plan at this moment,covid vaccine_4103,Government has said that they do not want to buy AFC Argo Biotech vaccine,Government has said that they do not want to buy AFC Argo Biotech vaccine
118,E_2,Government will not buy AFC Agro Covid vaccine,T,,"AFC Agro Biotech also said it wrote to the prime minister and the health ministry to give their consent to the government to buy the vaccine. In view of this, consent has been given from the Prime Minister's Office",covid vaccine_4103,Government has said that they do not want to buy AFC Argo Biotech vaccine,
118,E_3,Government will not buy AFC Agro Covid vaccine,T,,we applied to the government last year. Yesterday we got the consent of the government.,covid vaccine_4103,Government has said that they do not want to buy AFC Argo Biotech vaccine,
118,E_4,Government will not buy AFC Agro Covid vaccine,T,,The government does not want to buy the coronavirus vaccine,covid vaccine_4103,Government has said that they do not want to buy AFC Argo Biotech vaccine,
118,E_5,Government will not buy AFC Agro Covid vaccine,T,,But we will not take any vaccine at this moment.,covid vaccine_4103,Government has said that they do not want to buy AFC Argo Biotech vaccine,
118,E_6,Government will not buy AFC Agro Covid vaccine,T,,I would know if there were any decision to purchase vaccines. But I don't know anything about this.,covid vaccine_4103,Government has said that they do not want to buy AFC Argo Biotech vaccine,
119,E_1,Covid hasn't taken a toll on aged care staff,F,,Covid had taken a toll on aged care staff,covid vaccine_4105,Aged care staff faced lots of concerning challenges due to covid,Aged care staff faced lots of concerning challenges due to covid
119,E_2,Covid hasn't taken a toll on aged care staff,F,,"aged care staff, who were still not being properly paid",covid vaccine_4105,Aged care staff faced lots of concerning challenges due to covid,
119,E_3,Covid hasn't taken a toll on aged care staff,F,,Burnout and fatigue are ongoing concerns,covid vaccine_4105,Aged care staff faced lots of concerning challenges due to covid,
119,E_4,Covid hasn't taken a toll on aged care staff,F,,Aged care workers carry the emotional burden of a higher number of deaths of residents,covid vaccine_4105,Aged care staff faced lots of concerning challenges due to covid,
119,E_5,Covid hasn't taken a toll on aged care staff,F,,a fresh round of Covid will continue to place enormous pressure on aged care workers.,covid vaccine_4105,Aged care staff faced lots of concerning challenges due to covid,
119,E_6,Covid hasn't taken a toll on aged care staff,F,,"So these workers get a renewed Covid surge, so far no pay rise, understaffing at ridiculous levels – it’s been a tough year for them,",covid vaccine_4105,Aged care staff faced lots of concerning challenges due to covid,
120,E_1,NBA refs suing NBA after being fired for receiving the covid vaccine,F,,The NBA is being sued by three longtime refs who say they have been fired after selecting to not obtain the COVID-19 vaccine,covid vaccine_4108,There is a lawsuit against NBA for requiring vaccinations in order to ref games,There is a lawsuit against NBA for requiring vaccinations in order to ref games
120,E_2,NBA refs suing NBA after being fired for receiving the covid vaccine,F,,"In a complaint filed on Saturday, Kenny Mauer, Mark Ayotte, and Jason Phillips said the league improperly forced compliance with its “hygienic norms,” and wrongly concluded that their sincere religious objections fell short of its “high standard” against being vaccinated.",covid vaccine_4108,There is a lawsuit against NBA for requiring vaccinations in order to ref games,
120,E_3,NBA refs suing NBA after being fired for receiving the covid vaccine,F,,"The referees added that even with the NBA rescinding the requirement for a COVID vaccine for the 2022-23 season, they have not been reinstated",covid vaccine_4108,There is a lawsuit against NBA for requiring vaccinations in order to ref games,
120,E_4,NBA refs suing NBA after being fired for receiving the covid vaccine,F,,I plan on voting for the NBA because I believe this is gonna get done,covid vaccine_4203,There is a lawsuit against NBA for requiring vaccinations in order to ref games,
120,E_5,NBA refs suing NBA after being fired for receiving the covid vaccine,F,,This question is for those of you who typically vote for the NBA,covid vaccine_4203,There is a lawsuit against NBA for requiring vaccinations in order to ref games,
120,E_6,NBA refs suing NBA after being fired for receiving the covid vaccine,F,,"The lawsuit particularly accuses the NBA of violating federal civil rights legislation in addition to state and New York City human rights legal guidelines. It seeks front and back pay, punitive damages, and damages for reputational harm and for pain and suffering.",covid vaccine_4108,There is a lawsuit against NBA for requiring vaccinations in order to ref games,
121,E_1,Diarrhoea is not a Covid-19 symptom,F,,one in five people hit by the Covid-19 virus are showing symptoms of diarrhoea,covid vaccine_4110,People are experiencing diarrhoea while they have covid.,People are experiencing diarrhoea while they have covid.
121,E_2,Diarrhoea is not a Covid-19 symptom,F,,people who have contracted the Delta or Omicron variant are experiencing the symptom if they have had two or three Covid vaccines,covid vaccine_4110,People are experiencing diarrhoea while they have covid.,
121,E_3,Diarrhoea is not a Covid-19 symptom,F,,"In the Alpha wave, nearly a third of adults aged over 35 (30 per cent) reported experiencing diarrhoea with Covid",covid vaccine_4110,People are experiencing diarrhoea while they have covid.,
121,E_4,Diarrhoea is not a Covid-19 symptom,F,,one in five people (16 to 20 per cent) experiencing diarrhoea with either Delta or Omicron,covid vaccine_4110,People are experiencing diarrhoea while they have covid.,
121,E_5,Diarrhoea is not a Covid-19 symptom,F,,We think COVID causes diarrhoea because the virus can invade cells in the gut and disrupt its normal function,covid vaccine_4110,People are experiencing diarrhoea while they have covid.,
121,E_6,Diarrhoea is not a Covid-19 symptom,F,,said the test would also be useful for those people experiencing Long Covid symptoms,covid vaccine_4094,People are experiencing diarrhoea while they have covid.,
122,E_1,New Pfizer-BioNTech Covid Vaccine Is Less Effective Than The Original,F,,Pfizer-BioNTech’s new bivalent Covid-19 vaccine—which targets the original strain and some Omicron subvariants—provides more protection against the virus and its omicron variants than its initial vaccine,covid vaccine_4113,Newer vaccines were found to be more effective for later strains.,Newer vaccines were found to be more effective for later strains.
122,E_2,New Pfizer-BioNTech Covid Vaccine Is Less Effective Than The Original,F,,"A booster dose of the Omicron BA.4- and BA.5-adapted Covid-19 vaccine was 11 times more effective against the BA.4.6 subvariant, nearly seven times more effective against the BA.2.75.2 subvariant, nine times as effective against the BQ.1.1 subvariant and almost five times more effective against the XBB.1 subvariant than the original vaccine.",covid vaccine_4113,Newer vaccines were found to be more effective for later strains.,
122,E_3,New Pfizer-BioNTech Covid Vaccine Is Less Effective Than The Original,F,,earlier data from Pfizer suggesting the new shot is 13 times more effective against the BA.4 and BA.5 subvariants,covid vaccine_4113,Newer vaccines were found to be more effective for later strains.,
122,E_4,New Pfizer-BioNTech Covid Vaccine Is Less Effective Than The Original,F,,"The bivalent vaccine, which is referred to by the FDA as an “updated” vaccine, is a combination of an original virus strain with a component of an omicron variant to combat all possible versions of the virus. P",covid vaccine_4113,Newer vaccines were found to be more effective for later strains.,
122,E_5,New Pfizer-BioNTech Covid Vaccine Is Less Effective Than The Original,F,,"In addition, the newer booster vaccines provide significant additional protection against infection in seniors when compared to the original vaccines alone, according to investigators with the Centers for Disease Control and Prevention.",covid vaccine_4145,Newer vaccines were found to be more effective for later strains.,
122,E_6,New Pfizer-BioNTech Covid Vaccine Is Less Effective Than The Original,F,,"the effectiveness of a newer, bivalent booster dose compared to monovalent boosters rose from 23% at two to three months after the recipient’s most recent monovalent dose to 43% at eight months after the most recent monovalent dose.",covid vaccine_4145,Newer vaccines were found to be more effective for later strains.,
123,E_1,SK bioscience did not make a covid-19 vaccine,F,,"SK bioscience, a biotech affiliate of SK Group, said Wednesday that it has temporarily halted the production of SKY Covione, a COVID-19 vaccine",covid vaccine_4114,SK bioscience made a covid-19 vaccine called SKY Covione,SK bioscience made a covid-19 vaccine called SKY Covione
123,E_2,SK bioscience did not make a covid-19 vaccine,F,,"We have halted the production of the vaccine except for key ingredients needed to meet demands upon approval of international health agencies, a SK bioscience official said.",covid vaccine_4114,SK bioscience made a covid-19 vaccine called SKY Covione,
123,E_3,SK bioscience did not make a covid-19 vaccine,F,,The SK affiliate sought to supply locally produced vaccines to the global market through the COVID-19 Vaccines Global Access (COVAX) initiative,covid vaccine_4114,SK bioscience made a covid-19 vaccine called SKY Covione,
123,E_4,SK bioscience did not make a covid-19 vaccine,F,,"The SK affiliate said the product will have a competitive edge in the global market, in need of a steady and stable supply of the key vaccine in the months to come.",covid vaccine_4114,SK bioscience made a covid-19 vaccine called SKY Covione,
123,E_5,SK bioscience did not make a covid-19 vaccine,F,,SKY Covione was developed jointly by the SK affiliate and the Institute for Protein Design (IPD) under the University of Washington.,covid vaccine_4114,SK bioscience made a covid-19 vaccine called SKY Covione,
123,E_6,SK bioscience did not make a covid-19 vaccine,F,,"The government has yet to make any orders after it bought 610,000 doses, only a fraction of the 10 million doses it earlier said it would buy, according to the firm.",covid vaccine_4114,SK bioscience made a covid-19 vaccine called SKY Covione,
124,E_1,SKY Covione is not a COVID-19 vaccine,F,,"SK bioscience, a biotech affiliate of SK Group, said Wednesday that it has temporarily halted the production of SKY Covione, a COVID-19 vaccine",covid vaccine_4114,SK bioscience made a covid-19 vaccine called SKY Covione,SK bioscience made a covid-19 vaccine called SKY Covione
124,E_2,SKY Covione is not a COVID-19 vaccine,F,,"We have halted the production of the vaccine except for key ingredients needed to meet demands upon approval of international health agencies, a SK bioscience official said.",covid vaccine_4114,SK bioscience made a covid-19 vaccine called SKY Covione,
124,E_3,SKY Covione is not a COVID-19 vaccine,F,,The SK affiliate sought to supply locally produced vaccines to the global market through the COVID-19 Vaccines Global Access (COVAX) initiative,covid vaccine_4114,SK bioscience made a covid-19 vaccine called SKY Covione,
124,E_4,SKY Covione is not a COVID-19 vaccine,F,,"The SK affiliate said the product will have a competitive edge in the global market, in need of a steady and stable supply of the key vaccine in the months to come.",covid vaccine_4114,SK bioscience made a covid-19 vaccine called SKY Covione,
124,E_5,SKY Covione is not a COVID-19 vaccine,F,,SKY Covione was developed jointly by the SK affiliate and the Institute for Protein Design (IPD) under the University of Washington.,covid vaccine_4114,SK bioscience made a covid-19 vaccine called SKY Covione,
124,E_6,SKY Covione is not a COVID-19 vaccine,F,,"The government has yet to make any orders after it bought 610,000 doses, only a fraction of the 10 million doses it earlier said it would buy, according to the firm.",covid vaccine_4114,SK bioscience made a covid-19 vaccine called SKY Covione,
125,E_1,COVID-19 Vaccines do not affect Eczema Sufferers,F,,Research shows that a few people with eczema may get a flare-up after getting a COVID-19 vaccine,covid vaccine_4115,Eczema sufferers can experience flare ups after the vaccine,Eczema sufferers can experience flare ups after the vaccine
125,E_2,COVID-19 Vaccines do not affect Eczema Sufferers,F,,Certain studies seem to indicate that a few adults with eczema may experience a flare-up or breakthrough symptoms after receiving the COVID-19 vaccine,covid vaccine_4115,Eczema sufferers can experience flare ups after the vaccine,
125,E_3,COVID-19 Vaccines do not affect Eczema Sufferers,F,,"It is possible, although rare, that breakthrough symptoms of eczema can occur in people who have the skin condition before receiving the COVID-19 vaccination.",covid vaccine_4115,Eczema sufferers can experience flare ups after the vaccine,
125,E_4,COVID-19 Vaccines do not affect Eczema Sufferers,F,,researchers recorded cases of eczema flare-ups in adults who received a COVID-19 vaccine,covid vaccine_4115,Eczema sufferers can experience flare ups after the vaccine,
125,E_5,COVID-19 Vaccines do not affect Eczema Sufferers,F,,The National Eczema Society acknowledged multiple reports of people’s worsening eczema symptoms after getting the COVID-19 vaccine.,covid vaccine_4115,Eczema sufferers can experience flare ups after the vaccine,
125,E_6,COVID-19 Vaccines do not affect Eczema Sufferers,F,,"the general eczema reactions to the vaccines appear to be manageable with medication, which is why it is important to consult your doctor if you think you’re experiencing a reaction.",covid vaccine_4115,Eczema sufferers can experience flare ups after the vaccine,
126,E_1,COVID-19 vaccines offers no protection against reinfection,F,,"A recent study revealed that people earlier infected with the SARS-CoV-2 virus still benefit from vaccination against COVID-19, gaining 60% to 94% protection against reinfection",covid vaccine_4116,Vaccination provided protection against reinfection,Vaccination provided protection against reinfection
126,E_2,COVID-19 vaccines offers no protection against reinfection,F,,Vaccination provided protection against reinfection,covid vaccine_4116,Vaccination provided protection against reinfection,
126,E_3,COVID-19 vaccines offers no protection against reinfection,F,,vaccination provided up to 71% protection against reinfection,covid vaccine_4116,Vaccination provided protection against reinfection,
126,E_4,COVID-19 vaccines offers no protection against reinfection,F,,we find a significant vaccine effectiveness against SARS-CoV-2 reinfection,covid vaccine_4116,Vaccination provided protection against reinfection,
126,E_5,COVID-19 vaccines offers no protection against reinfection,F,,"These findings demonstrate that vaccination provided additional protection against SARS-CoV-2 during each of the three waves of the pandemic, beyond those provided by natural immunity. ",covid vaccine_4116,Vaccination provided protection against reinfection,
126,E_6,COVID-19 vaccines offers no protection against reinfection,F,,Even though vaccination seems to protect to a lesser degree against reinfection with the Omicron variant,covid vaccine_4116,Vaccination provided protection against reinfection,
127,E_1,COVID-19 vaccine offers no protection against death,F,,researchers believed that the study was too brief to assess whether the vaccine offers protection against serious consequences including hospitalisation and death.,covid vaccine_4116,Vaccine has been found to be effective to protect against death from covid-19,Vaccine has been found to be effective to protect against death from covid-19
127,E_2,COVID-19 vaccine offers no protection against death,F,,An official said at a press conference that vaccination is still effective in preventing severe illness and death,covid vaccine_4140,Vaccine has been found to be effective to protect against death from covid-19,
127,E_3,COVID-19 vaccine offers no protection against death,F,,"many people have claimed that vaccinated people are now more likely to die from the virus than those who are unvaccinated, contradicting longstanding public health guidance. ",covid vaccine_4143,Vaccine has been found to be effective to protect against death from covid-19,
127,E_4,COVID-19 vaccine offers no protection against death,F,,CMS and HHS officials have said repeatedly that being up-to-date on COVID vaccines reduces the chance of being hospitalized or dying from the virus.,covid vaccine_4146,Vaccine has been found to be effective to protect against death from covid-19,
127,E_5,COVID-19 vaccine offers no protection against death,F,,"According to the World Health Organization, Covid-19 vaccines are ""highly effective"" in preventing serious illness, hospitalisation and death,",covid vaccine_4158,Vaccine has been found to be effective to protect against death from covid-19,
127,E_6,COVID-19 vaccine offers no protection against death,F,,"The Pfizer-BioNTech COVID-19 vaccine limits transmission, hospitalization, and death from COVID-19 even among patients infected by variants of the virus",covid vaccine_4163,Vaccine has been found to be effective to protect against death from covid-19,
128,E_1,Maori over 40 half as likely to die from covid-19,F,,Māori and Pacific people over the age of 40 will be able to book their second booster. Ministry of Health data showed those groups were twice as likely to die from the virus,covid vaccine_4119,The risk of death from covid-19 increases the older we get,The risk of death from covid-19 increases the older we get
128,E_2,Maori over 40 half as likely to die from covid-19,F,,The expanded rollout was based on recent data which showed Māori and Pacific populations were at greater risk of severe health outcomes in the event they contracted Covid-19.,covid vaccine_4119,The risk of death from covid-19 increases the older we get,
128,E_3,Maori over 40 half as likely to die from covid-19,F,,"Māori and Pacific have two- and three-times the hospitalisation rate compared to non-Māori, non-Pacific; and two- or three-times the death rate due to Covid.",covid vaccine_4119,The risk of death from covid-19 increases the older we get,
128,E_4,Maori over 40 half as likely to die from covid-19,F,,"However, older adults are uniquely vulnerable to COVID-related complications and death.",covid vaccine_4124,The risk of death from covid-19 increases the older we get,
128,E_5,Maori over 40 half as likely to die from covid-19,F,,"“As we get older, especially over 65…our risk of severe disease or death goes up a lot, which is why it’s so important for those populations to get vaccinated,” ",covid vaccine_4143,The risk of death from covid-19 increases the older we get,
128,E_6,Maori over 40 half as likely to die from covid-19,F,,CMS and HHS officials have said repeatedly that being up-to-date on COVID vaccines reduces the chance of being hospitalized or dying from the virus.,covid vaccine_4146,The risk of death from covid-19 increases the older we get,
129,E_1,Pacific people over 40 half as likely to die from covid-19,F,,Māori and Pacific people over the age of 40 will be able to book their second booster. Ministry of Health data showed those groups were twice as likely to die from the virus,covid vaccine_4119,The risk of death from covid-19 increases the older we get,The risk of death from covid-19 increases the older we get
129,E_2,Pacific people over 40 half as likely to die from covid-19,F,,The expanded rollout was based on recent data which showed Māori and Pacific populations were at greater risk of severe health outcomes in the event they contracted Covid-19.,covid vaccine_4119,The risk of death from covid-19 increases the older we get,
129,E_3,Pacific people over 40 half as likely to die from covid-19,F,,"Māori and Pacific have two- and three-times the hospitalisation rate compared to non-Māori, non-Pacific; and two- or three-times the death rate due to Covid.",covid vaccine_4119,The risk of death from covid-19 increases the older we get,
129,E_4,Pacific people over 40 half as likely to die from covid-19,F,,"However, older adults are uniquely vulnerable to COVID-related complications and death.",covid vaccine_4124,The risk of death from covid-19 increases the older we get,
129,E_5,Pacific people over 40 half as likely to die from covid-19,F,,"“As we get older, especially over 65…our risk of severe disease or death goes up a lot, which is why it’s so important for those populations to get vaccinated,” ",covid vaccine_4143,The risk of death from covid-19 increases the older we get,
129,E_6,Pacific people over 40 half as likely to die from covid-19,F,,CMS and HHS officials have said repeatedly that being up-to-date on COVID vaccines reduces the chance of being hospitalized or dying from the virus.,covid vaccine_4146,The risk of death from covid-19 increases the older we get,
130,E_1,Global Rollout of covid-19 vaccine was well done,F,,"As successful as the COVID-19 vaccines have been in curbing the pandemic, their benefits haven’t been enjoyed equally by people around the globe.",covid vaccine_4123,Low income countries weren't as well vaccinated as others,Low income countries weren't as well vaccinated as others
130,E_2,Global Rollout of covid-19 vaccine was well done,F,,"Throughout the pandemic—and even now—vaccine development and distribution has been undeniably lopsided, skewed in favor of developed countries with the resources to create, test, manufacture, and distribute shots when the need arises. ",covid vaccine_4123,Low income countries weren't as well vaccinated as others,
130,E_3,Global Rollout of covid-19 vaccine was well done,F,,"In the third year of pandemic, while nearly 70% of people worldwide have received at least one COVID-19 vaccine dose, in low-income countries, only 24% have.",covid vaccine_4123,Low income countries weren't as well vaccinated as others,
130,E_4,Global Rollout of covid-19 vaccine was well done,F,,"In its latest report on the global vaccine market, which includes an assessment of vaccines against COVID-19 and a variety of infectious diseases, the World Health Organization (WHO) calls upon both governments and companies to reshape the vaccine market to equalize these discrepancies.",covid vaccine_4123,Low income countries weren't as well vaccinated as others,
130,E_5,Global Rollout of covid-19 vaccine was well done,F,,"As successful as the COVID-19 vaccines have been in curbing the pandemic, their benefits haven’t been enjoyed equally by people around the globe.",covid vaccine_4170,Low income countries weren't as well vaccinated as others,
130,E_6,Global Rollout of covid-19 vaccine was well done,F,,"Throughout the pandemic—and even now—vaccine development and distribution has been undeniably lopsided, skewed ",covid vaccine_4170,Low income countries weren't as well vaccinated as others,
131,E_1,Ice Cube got a COVID vaccine,F,,venting on a recent podcast interview that his refusal to get “the jab”,covid vaccine_4129,Ice Cube didn't get vaccinated,Ice Cube didn't get vaccinated
131,E_2,Ice Cube got a COVID vaccine,F,,which was pulled after he refused to get “the jab.”,covid vaccine_4129,Ice Cube didn't get vaccinated,
131,E_3,Ice Cube got a COVID vaccine,F,,"“Those motherfuckers didn’t give it to me because I wouldn’t get the shot,”",covid vaccine_4129,Ice Cube didn't get vaccinated,
131,E_4,Ice Cube got a COVID vaccine,F,,"“The covid shot, the jab…I didn’t need it. I didn’t catch that shit at all. Nothing. Fuck them. I didn’t need that shit.”",covid vaccine_4129,Ice Cube didn't get vaccinated,
131,E_5,Ice Cube got a COVID vaccine,F,,Cube’s refusal to get vaccinated,covid vaccine_4129,Ice Cube didn't get vaccinated,
131,E_6,Ice Cube got a COVID vaccine,F,,Tisbury health agent Maura Valley notified The Times that the vaccination bus will return to Martha’s Vineyard Regional High School (MVRHS),covid vaccine_4242,Ice Cube didn't get vaccinated,
132,E_1,Moderna did not make a Covid-19 vaccine,F,,Moderna and Pfizer-BioNTech Covid-19 mRNA vaccines,covid vaccine_4131,Moderna makes many COVID-19 vaccines,Moderna makes many COVID-19 vaccines
132,E_2,Moderna did not make a Covid-19 vaccine,F,,Moderna Covid-19 mRNA vaccine being administered to those from two to five years of age,covid vaccine_4131,Moderna makes many COVID-19 vaccines,
132,E_3,Moderna did not make a Covid-19 vaccine,F,,this passage may potentially make it seem like the Moderna Covid-19 mRNA vaccine (labeled as mRNA-1273) has been responsible for a higher incidence of RSV infections,covid vaccine_4131,Moderna makes many COVID-19 vaccines,
132,E_4,Moderna did not make a Covid-19 vaccine,F,,Drugmakers Pfizer-BioNTech and Moderna later introduced bivalent vaccines,covid vaccine_4145,Moderna makes many COVID-19 vaccines,
132,E_5,Moderna did not make a Covid-19 vaccine,F,,regular Pfizer and Moderna COVID vaccines,covid vaccine_4154,Moderna makes many COVID-19 vaccines,
132,E_6,Moderna did not make a Covid-19 vaccine,F,,Moderna vaccines,covid vaccine_4177,Moderna makes many COVID-19 vaccines,
133,E_1,Pfizer-BioNTech did not make a Covid-19 vaccine,F,,Moderna and Pfizer-BioNTech Covid-19 mRNA vaccines,covid vaccine_4131,Pfizer-BioNTech makes many COVID-19 vaccines,Pfizer-BioNTech makes many COVID-19 vaccines
133,E_2,Pfizer-BioNTech did not make a Covid-19 vaccine,F,,third dose of the Pfizer-BioNTech Covid-19 mRNA vaccine,covid vaccine_4131,Pfizer-BioNTech makes many COVID-19 vaccines,
133,E_3,Pfizer-BioNTech did not make a Covid-19 vaccine,F,,difference between those who got the Pfizer-BioNtech Covid-19 mRNA vaccine,covid vaccine_4131,Pfizer-BioNTech makes many COVID-19 vaccines,
133,E_4,Pfizer-BioNTech did not make a Covid-19 vaccine,F,,Drugmakers Pfizer-BioNTech and Moderna later introduced bivalent vaccines,covid vaccine_4145,Pfizer-BioNTech makes many COVID-19 vaccines,
133,E_5,Pfizer-BioNTech did not make a Covid-19 vaccine,F,,regular Pfizer and Moderna COVID vaccines,covid vaccine_4154,Pfizer-BioNTech makes many COVID-19 vaccines,
133,E_6,Pfizer-BioNTech did not make a Covid-19 vaccine,F,,On Dec. 1 and Dec. 2 the AMFC will be offering the Pfizer vaccine and the flu vaccine to those who are 12 years old and older.,covid vaccine_4157,Pfizer-BioNTech makes many COVID-19 vaccines,
134,E_1,Giftcards weren't offered for receiving a vaccine,F,,"offering $75 gift cards to residents accepting a COVID booster, or in some cases getting their very first vaccine.",covid vaccine_4132,Clinics offered giftcard to those who received a vaccine,Clinics offered giftcard to those who received a vaccine
134,E_2,Giftcards weren't offered for receiving a vaccine,F,,A second clinic with gift cards ,covid vaccine_4132,Clinics offered giftcard to those who received a vaccine,
134,E_3,Giftcards weren't offered for receiving a vaccine,F,,"At Saturday’s clinic, that meant handing out $75 gift cards to Walmart, Stop and Shop or Cumberland Farms at anyone receiving a vaccine or booster.",covid vaccine_4132,Clinics offered giftcard to those who received a vaccine,
134,E_4,Giftcards weren't offered for receiving a vaccine,F,,Recipients could choose which gift cards they received.,covid vaccine_4132,Clinics offered giftcard to those who received a vaccine,
134,E_5,Giftcards weren't offered for receiving a vaccine,F,,200 walk-in vaccination clinics across the state offering $75 gift cards to anyone who gets their shot through the holiday season.,covid vaccine_4169,Clinics offered giftcard to those who received a vaccine,
134,E_6,Giftcards weren't offered for receiving a vaccine,F,,Boston vaccine clinics from this summer that offered $75 as an incentive,covid vaccine_4169,Clinics offered giftcard to those who received a vaccine,
135,E_1,Giftcards weren't offered for receiving a booster,F,,"offering $75 gift cards to residents accepting a COVID booster, or in some cases getting their very first vaccine.",covid vaccine_4132,Clinics offered giftcard to those who received a booster,Clinics offered giftcard to those who received a booster
135,E_2,Giftcards weren't offered for receiving a booster,F,,A second clinic with gift cards ,covid vaccine_4132,Clinics offered giftcard to those who received a booster,
135,E_3,Giftcards weren't offered for receiving a booster,F,,"At Saturday’s clinic, that meant handing out $75 gift cards to Walmart, Stop and Shop or Cumberland Farms at anyone receiving a vaccine or booster.",covid vaccine_4132,Clinics offered giftcard to those who received a booster,
135,E_4,Giftcards weren't offered for receiving a booster,F,,Recipients could choose which gift cards they received.,covid vaccine_4132,Clinics offered giftcard to those who received a booster,
135,E_5,Giftcards weren't offered for receiving a booster,F,,200 walk-in vaccination clinics across the state offering $75 gift cards to anyone who gets their shot through the holiday season.,covid vaccine_4169,Clinics offered giftcard to those who received a booster,
135,E_6,Giftcards weren't offered for receiving a booster,F,,"kids as young as 5 can get the new bivalent boosters — and they’re eligible for the Get Boosted clinics’ $75 gift cards, too. ",covid vaccine_4169,Clinics offered giftcard to those who received a booster,
136,E_1,Canada will not mandate psychiatric medication for people refusing the vaccine,T,,Canada will mandate psychiatric medication for people refusing the jab. This is false;,covid vaccine_4135,"Providing psychiatric medication for people refusing the vaccine was suggested, not mandated","Providing psychiatric medication for people refusing the vaccine was suggested, not mandated"
136,E_2,Canada will not mandate psychiatric medication for people refusing the vaccine,T,,encourages physicians to discuss medication or therapy with patients who display anxious and avoidant behaviors -- including debilitating fear of needles -- rather than exempting them from vaccination.,covid vaccine_4135,"Providing psychiatric medication for people refusing the vaccine was suggested, not mandated",
